OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
94618,12376,595,2025-12-22,3,26553.06,S032
94619,13766,762,2025-08-19,7,47785.06,S022
94620,32097,3528,2025-07-09,3,15504.69,S024
94621,38606,2833,2025-08-01,7,34290.8,S048
94622,29813,851,2026-02-25,9,18411.19,S048
94623,11908,1649,2025-10-05,9,36005.55,S036
94624,16853,1720,2025-10-20,7,14728.28,S024
94625,39259,3555,2025-07-23,3,1618.91,S046
94626,8841,3129,2025-12-06,3,27361.93,S018
94627,2766,4813,2025-08-24,5,18184.27,S045
94628,13627,3285,2025-09-29,4,20760.49,S036
94629,23846,2438,2025-10-05,6,33986.2,S026
94630,41722,3159,2025-07-18,7,40140.25,S045
94631,22163,2140,2026-06-12,1,10580.56,S030
94632,2819,2959,2026-02-28,7,44542.37,S049
94633,17394,882,2025-11-07,2,7096.6,S040
94634,8644,972,2026-05-21,4,44494.6,S044
94635,21894,1755,2026-02-04,5,44339.77,S003
94636,32335,4634,2025-09-13,7,38324.3,S039
94637,10193,3627,2026-01-15,5,26468.88,S028
94638,11377,478,2025-12-25,2,34599.18,S007
94639,26244,4861,2026-02-20,2,19731.67,S036
94640,19328,2542,2025-12-16,8,48559.09,S038
94641,2544,3046,2025-08-10,9,18254.49,S040
94642,34321,267,2026-04-12,4,46993.52,S006
94643,23036,2264,2025-09-24,2,44711.53,S005
94644,99999999,4387,2026-06-16,8,37935.32,S016
94645,19437,79,2025-11-23,1,38000.78,S003
94646,29701,2159,2025-07-10,2,30684.28,S013
94647,15451,2861,2025-07-04,5,3767.13,S025
94648,4565,3846,2026-01-08,7,10311.22,S040
94649,45773,2382,2025-11-15,1,30171.23,S003
94650,22743,1329,2026-04-25,7,21031.73,S049
94651,28594,4017,2026-03-05,4,17838.55,S036
94652,7967,1572,2026-06-09,6,24684.64,S044
94653,6906,255,2025-07-27,6,1389.04,S010
94654,36738,4995,2025-10-10,8,28667.03,S012
94655,36908,2459,2025-08-13,1,22777.09,S035
94656,28673,2889,2025-07-15,7,42793.06,S037
94657,26619,650,2026-04-08,2,42395.91,S015
94658,20084,4290,2025-12-23,3,44851.32,S048
94659,5074,266,2026-06-07,2,15599.52,S043
94660,5889,4289,2025-09-13,2,43190.35,S027
94661,38498,2941,2025-09-07,8,39907.4,S016
94662,46646,4193,2025-10-19,-1,4767.13,S036
94663,35757,2718,2025-08-04,9,42277.14,S039
94664,15835,1865,2026-03-22,1,29022.72,S022
94665,33684,3949,2026-01-30,5,29938.8,S017
94666,6943,4641,2025-09-02,10,12904.35,S048
94667,44642,4216,2025-12-18,2,20318.5,S021
94668,32989,4799,2026-03-12,8,33328.1,S038
94669,13762,2580,2025-09-15,9,16858.7,S039
94670,36866,2090,2026-01-02,6,14521.97,S020
94671,41843,4571,2026-01-03,2,367.7,S007
94672,12394,2170,2025-11-02,4,17069.94,S042
94673,24867,88888888,2026-05-02,6,32129.07,S023
94674,48250,88888888,2025-09-28,10,17697.66,S024
94675,3497,88888888,2025-08-21,4,3334.75,S032
94676,46776,3153,2025-07-29,4,41696.17,S044
94677,1910,1320,2026-02-22,9,31406.78,S037
94678,49905,3269,2025-08-03,8,3726.92,S043
94679,19796,75,2026-04-26,4,28276.93,S004
94680,22300,3630,2025-07-01,6,49431.3,S043
94681,2805,3181,2025-07-31,8,41202.8,S050
94682,32785,2558,2025-08-06,7,16532.03,S050
94683,35473,22,2025-08-21,4,9618.37,S036
94684,24599,3640,2026-06-04,1,32619.11,S042
94685,99999999,3850,2025-10-08,6,27038.34,S034
94686,28471,1854,2026-06-14,10,32653.47,S017
94687,42669,637,2025-07-18,9,386.2,S016
94688,12197,562,2026-06-24,2,25274.08,S046
94689,33393,2082,2026-06-14,6,44968.35,S022
94690,49069,4020,2026-02-10,5,18457.01,S017
94691,15971,3973,2026-04-28,7,6784.59,S039
94692,25362,4571,2026-02-04,4,47435.7,S018
94693,14601,3285,2026-05-21,2,30215.56,S050
94694,40743,4081,2025-07-06,2,38949.92,S013
94695,46696,2814,2025-07-18,1,5109.31,S014
94696,48885,3766,2026-06-22,3,12064.51,S031
94697,39701,2244,2026-04-15,6,11326.52,S038
94698,40945,1121,2026-03-08,10,42128.05,S033
94699,21042,3303,2025-11-10,7,479.01,S016
94700,23030,2469,2025-09-13,6,8716.36,S049
94701,34177,1196,2026-04-05,9,8835.82,S024
94702,32840,2236,2026-03-25,10,32617.79,S005
94703,37240,4888,2025-07-16,3,38957.55,S005
94704,20268,2884,2025-08-01,6,7867.97,S014
94705,29767,2199,2025-07-25,3,11262.07,S036
94706,20129,2034,2025-11-16,4,3462.66,S040
94707,7701,2806,2025-09-29,6,27623.22,S001
94708,39495,4672,2026-06-21,4,12411.49,S029
94709,22520,1487,2025-10-07,5,36391.74,S040
94710,13215,1612,2025-10-08,7,29952.3,S004
94711,25818,3451,2025-11-15,1,17072.18,S024
94712,8633,4528,2026-04-02,9,696.59,S020
94713,5641,3456,2026-04-20,4,2876.84,S035
94714,2809,2757,2025-09-08,8,5408.79,S041
94715,8029,2567,2025-10-17,3,49797.63,S022
94716,38812,3060,2025-12-30,8,41407.04,S022
94717,23545,3937,2026-04-01,1,13978.42,S043
94718,19881,48,2026-04-06,9,19871.85,S007
94719,9201,3923,2025-07-14,5,24238.49,S027
94720,47209,3527,2025-07-16,5,26022.58,S019
94721,26137,4892,2026-02-14,3,36859.14,S007
94722,99999999,1141,2026-03-12,9,29683.08,S023
94723,24558,1265,2025-08-26,3,28960.25,S042
94724,32474,3471,2025-10-23,10,47452.09,S012
94725,17142,1772,2025-08-01,9,36064.97,S019
94726,36706,2042,2026-01-17,7,47900.82,S026
94727,34385,2418,2025-11-16,1,19005.38,S029
94728,29053,3529,2026-01-21,5,33590.15,S019
94729,29873,2876,2025-11-05,4,43874.57,S008
94730,14602,2841,2026-05-03,9,14399.58,S039
94731,48731,3793,2025-09-19,2,11825.49,S021
94732,9172,4638,2025-09-15,7,49807.14,S031
94733,37712,4573,2025-11-08,5,36900.47,S045
94734,12278,2722,2025-12-02,10,10001.1,S026
94735,17535,1926,2026-03-13,10,4166.37,S013
94736,18370,4099,2025-10-19,9,18849.68,S006
94737,27570,2645,2026-02-06,5,42176.48,S024
94738,20595,3837,2026-05-19,2,38267.91,S021
94739,16796,1773,2026-03-03,7,10437.55,S033
94740,43925,4717,2026-03-29,3,36976.85,S022
94741,40596,3037,2026-02-05,3,6759.75,S017
94742,39886,3590,2025-12-24,9,8509.28,S029
94743,7587,2564,2026-03-16,3,20508.61,S019
94744,31616,81,2026-03-15,-7,35563.01,S034
94745,31300,4920,2026-03-21,3,43451.78,S049
94746,46718,1481,2026-01-05,9,11933.87,S012
94747,5435,3046,2026-02-25,4,27336.04,S035
94748,9589,972,2026-03-01,9,25731.8,S029
94749,15392,979,2025-09-03,9,14935.58,S008
94750,34973,1875,2025-08-28,1,14224.79,S010
94751,7287,2584,2026-02-09,7,38769.68,S001
94752,43889,2399,2025-09-24,6,49816.28,S029
94753,46812,4620,2026-06-13,2,34541.63,S046
94754,7426,1080,2025-10-21,5,26776.54,S026
94755,21643,712,2025-07-06,8,2040.58,S014
94756,40950,2529,2025-07-07,10,42140.75,S046
94757,6165,2953,2026-06-05,4,20062.54,S003
94758,41640,2732,2025-10-25,5,45744.79,S045
94759,13180,3530,2026-03-31,10,34254.2,S021
94760,225,374,2025-12-14,9,41423.42,S007
94761,9417,3185,2025-08-20,9,25394.91,S033
94762,10018,758,2025-10-07,9,682.54,S022
94763,26091,766,2026-02-19,9,10747.47,S045
94764,4075,2820,2026-05-05,3,22870.78,S002
94765,1984,1582,2025-07-10,3,1118.83,S049
94766,45127,1385,2025-12-21,4,49325.86,S037
94767,24506,3368,2025-08-28,7,28345.64,S015
94768,15520,347,2026-05-02,5,16597.1,S035
94769,26008,1039,2026-05-19,2,28619.46,S012
94770,36455,2179,2026-06-15,1,270.08,S016
94771,18673,3135,2025-11-06,8,23435.03,S035
94772,9856,1574,2025-08-25,3,38198.13,S036
94773,21971,4645,2026-04-17,8,43394.4,S050
94774,6120,2808,2025-10-21,5,11390.24,S046
94775,37454,3946,2025-08-10,3,27506.62,S010
94776,42224,2707,2025-12-05,7,28781.53,S041
94777,4240,3443,2025-09-09,3,28417.05,S013
94778,4051,3889,2025-10-09,6,6409.66,S035
94779,36743,1533,2025-07-05,9,44279.56,S050
94780,36112,389,2026-03-25,3,40505.81,S039
94781,99999999,809,2025-07-18,3,31583.07,S030
94782,43355,4299,2025-12-09,8,3638.95,S038
94783,44784,3954,2025-10-16,2,36170.98,S040
94784,36556,2641,2026-05-05,6,43343.41,S030
94785,23721,267,2025-10-05,2,4139.74,S010
94786,99999999,2647,2026-01-14,9,41167.21,S016
94787,39388,2294,2026-01-17,10,47688.15,S047
94788,8737,2256,2025-11-08,10,29574.94,S020
94789,22903,4640,2025-10-10,3,596.61,S031
94790,3857,4473,2026-04-16,8,30835.21,S010
94791,27750,1017,2026-06-23,7,41587.05,S009
94792,15436,4715,2025-09-01,2,7072.05,S050
94793,30609,2785,2025-10-16,9,38276.47,S002
94794,4228,1265,2025-09-11,10,49604.67,S004
94795,13186,1013,2025-08-01,4,3316.71,S041
94796,29926,1467,2025-08-17,3,48182.89,S028
94797,21171,1960,2025-08-08,10,25459.48,S025
94798,12031,3473,2026-02-07,6,22261.34,S012
94799,2457,4557,2025-08-22,10,12798.68,S009
94800,39015,4943,2025-09-24,2,43408.69,S015
94801,5044,2904,2025-06-29,4,42481.41,S018
94802,5323,4219,2026-07-28,1,2752.94,S046
94803,690,4435,2026-06-27,8,2511.08,S005
94804,5061,4893,2025-11-17,8,7067.98,S012
94805,39482,3914,2025-11-27,5,28120.41,S015
94806,15333,1346,2025-11-22,5,49980.44,S024
94807,20110,4811,2026-04-19,4,9010.1,S036
94808,20961,2610,2025-09-11,8,46773.3,S013
94809,31930,1330,2025-11-06,9,45127.56,S047
94810,39408,726,2025-12-02,2,20925.01,S045
94811,17243,4046,2026-06-02,3,46795.26,S017
94812,36419,4985,2026-02-23,10,46322.92,S018
94813,7485,3654,2025-12-10,2,5093.14,S019
94814,1051,1298,2026-04-09,6,10937.27,S023
94815,45175,396,2025-11-28,7,7173.28,S049
94816,22944,3548,2025-10-28,5,12973.86,S050
94817,37065,159,2025-08-06,5,2487.06,S018
94818,42099,2944,2025-07-04,10,20385.9,S050
94819,21802,1933,2026-05-26,9,2667.12,S017
94820,15590,2805,2025-08-03,6,37454.17,S004
94821,43157,4595,2026-07-28,1,38830.79,S017
94822,29179,4807,2025-10-10,9,37396.66,S023
94823,13676,2126,2025-10-19,2,33480.13,S017
94824,31216,3340,2026-04-05,7,22342.08,S029
94825,12270,2906,2025-07-21,1,9299.17,S047
94826,47652,4250,2025-08-14,3,38398.91,S038
94827,99999999,2032,2026-02-25,8,15010.44,S001
94828,18095,3686,2025-07-19,1,49160.19,S033
94829,18457,4690,2026-01-16,1,12929.96,S039
94830,570,2708,2026-05-01,10,23576.81,S047
94831,46592,4528,2026-01-17,8,48039.35,S029
94832,42694,415,2025-12-03,9,38851.65,S018
94833,33534,1898,2025-09-14,4,9543.34,S038
94834,6679,77,2026-04-10,6,16910.46,S043
94835,34238,1161,2026-06-08,1,21352.53,S024
94836,17993,2566,2025-08-13,1,48740.53,S049
94837,30389,640,2026-06-15,4,25897.6,S025
94838,8813,3025,2025-08-30,3,5805.38,S027
94839,47164,301,2026-06-16,3,38928.94,S022
94840,7521,4035,2026-05-10,4,33088.62,S009
94841,19450,1825,2025-11-26,5,45882.45,S047
94842,18614,88888888,2026-05-30,9,18415.82,S050
94843,10421,1286,2025-11-23,9,26828.23,S042
94844,27233,3536,2025-07-26,5,43395.26,S011
94845,16234,3855,2025-09-22,9,32267.75,S019
94846,13812,1163,2025-08-02,9,8149.16,S032
94847,47512,2254,2025-08-21,6,43238.48,S018
94848,30285,627,2026-03-31,5,7079.07,S019
94849,33422,3371,2025-10-10,1,30749.44,S037
94850,44946,4119,2026-03-06,2,15258.58,S015
94851,39626,4040,2026-01-17,2,29226.23,S034
94852,24684,1359,2025-10-22,2,8845.88,S015
94853,38680,4241,2025-08-07,3,27681.78,S047
94854,19848,2400,2025-08-30,6,8751.95,S013
94855,21316,3456,2026-03-05,7,15573.63,S047
94856,13967,1841,2025-07-21,1,37031.68,S023
94857,22221,2617,2025-07-03,7,31966.59,S048
94858,6341,1937,2025-10-09,5,37328.45,S024
94859,48128,4325,2025-09-13,8,24872.79,S033
94860,47754,4407,2026-01-03,5,3569.43,S042
94861,12820,2894,2026-01-10,5,20161.77,S027
94862,9772,3157,2026-05-08,10,33763.43,S011
94863,42338,1994,2026-02-08,8,27134.72,S019
94864,22192,1418,2025-08-25,10,35222.21,S010
94865,29853,4518,2026-06-06,3,12274.44,S007
94866,42275,1422,2025-07-09,2,16460.96,S020
94867,49066,1444,2026-03-27,9,23425.35,S030
94868,3729,1448,2025-08-28,5,37982.96,S031
94869,32592,2698,2026-05-18,-10,6903.32,S023
94870,24501,1059,2025-09-08,8,25174.23,S014
94871,25304,6,2025-09-07,3,5655.35,S017
94872,15423,3633,2025-08-02,4,45175.21,S003
94873,13735,3489,2025-10-06,3,17176.33,S010
94874,17499,1850,2025-09-20,4,1563.68,S033
94875,14528,2831,2026-01-24,4,30773.65,S007
94876,34571,3895,2025-12-19,4,105.81,S005
94877,16683,785,2026-03-07,5,26981.17,S004
94878,3375,1471,2025-08-23,2,778.06,S047
94879,2510,3317,2025-10-24,5,643.94,S032
94880,47168,469,2025-07-10,3,11751.92,S028
94881,17325,2579,2025-11-04,9,9294.23,S043
94882,35879,2591,2026-04-23,6,6278.81,S031
94883,13692,4590,2026-02-01,2,35219.59,S047
94884,13189,4443,2025-10-04,7,8718.11,S040
94885,41951,3300,2026-05-21,3,34907.98,S022
94886,17705,3935,2025-09-21,7,49341.49,S010
94887,42212,2814,2025-12-31,5,49913.66,S046
94888,26741,120,2026-06-06,10,9383.66,S011
94889,2406,2267,2026-01-19,3,11606.23,S045
94890,4621,841,2026-06-05,10,34827.9,S037
94891,12902,1348,2025-09-16,7,49498.86,S019
94892,49383,615,2025-11-18,5,39596.46,S048
94893,17803,1838,2025-12-08,3,31744.94,S009
94894,277,32,2026-04-10,1,39948.2,S039
94895,682,3074,2025-11-06,1,7624.88,S015
94896,4800,497,2025-07-19,2,23570.31,S014
94897,49059,4335,2026-05-08,5,8031.37,S031
94898,32238,4291,2025-09-26,9,1595.75,S045
94899,8577,237,2025-10-24,10,11060.43,S013
94900,21313,2907,2025-07-09,1,35889.32,S046
94901,21497,88888888,2025-11-20,8,28760.01,S032
94902,49267,2456,2025-09-20,5,9681.82,S022
94903,44141,4156,2026-04-02,5,19628.92,S045
94904,26358,3625,2025-11-05,5,44791.71,S024
94905,36160,4233,2025-10-02,4,41968.14,S034
94906,32304,1776,2025-09-20,9,31440.33,S043
94907,14790,4028,2026-06-11,9,41393.78,S023
94908,7098,4498,2025-08-06,4,7314.68,S036
94909,23728,3413,2026-01-06,10,40685.7,S044
94910,46463,3141,2026-04-04,7,40500.82,S009
94911,7282,1685,2025-10-01,5,21723.8,S043
94912,11759,67,2026-03-19,8,7107.06,S018
94913,8560,4300,2025-07-22,3,38587.19,S033
94914,10113,186,2026-04-11,5,41312.19,S032
94915,14953,3842,2025-08-17,9,27653.36,S044
94916,9722,88888888,2025-07-20,1,44457.81,S024
94917,38902,4729,2026-04-05,8,8288.25,S006
94918,7697,435,2026-05-23,8,37640.63,S043
94919,14547,4879,2025-11-07,2,4432.76,S035
94920,22855,1000,2026-01-14,5,11457.85,S023
94921,26773,4650,2025-11-21,5,36830.11,S005
94922,33518,4423,2025-07-30,3,10185.86,S040
94923,36457,1539,2025-09-12,7,12708.66,S037
94924,2282,2534,2026-04-10,2,2296.57,S010
94925,10336,2514,2025-07-14,8,32343.73,S017
94926,44688,1900,2025-10-13,7,49287.7,S011
94927,9178,714,2025-10-17,8,36314.26,S047
94928,32814,2688,2026-04-06,8,41593.44,S050
94929,34471,1335,2026-02-28,3,23343.05,S037
94930,33560,1987,2025-06-30,9,44446.87,S017
94931,20227,88888888,2026-01-15,3,17334.25,S011
94932,99999999,3524,2025-10-18,6,33580.43,S021
94933,48115,1750,2025-07-11,9,28312.17,S001
94934,99999999,4826,2025-08-15,10,27258.53,S019
94935,11755,2212,2026-04-14,9,28628.0,S020
94936,38928,600,2025-12-23,7,36136.32,S012
94937,15748,3512,2026-04-28,8,10941.7,S033
94938,27314,1453,2025-12-16,1,30752.35,S037
94939,32753,2994,2025-06-28,5,8367.15,S045
94940,15897,4540,2026-06-18,7,44530.95,S012
94941,27941,3084,2025-12-15,5,4993.72,S019
94942,40184,497,2026-01-31,9,10588.97,S039
94943,30440,2832,2025-11-10,8,5027.96,S021
94944,39355,3982,2026-06-23,7,25373.7,S048
94945,38746,707,2026-06-15,3,31151.31,S006
94946,14980,4180,2025-07-17,2,3407.05,S030
94947,19276,1663,2025-12-20,1,25419.46,S008
94948,41539,836,2025-07-27,9,32978.22,S018
94949,35076,3365,2025-08-06,3,43826.44,S005
94950,39688,2934,2026-01-13,10,30833.69,S004
94951,40443,629,2025-11-26,9,5630.43,S024
94952,11010,3347,2026-01-18,5,6735.47,S017
94953,870,2142,2026-06-07,8,14643.69,S002
94954,3083,4228,2025-08-26,10,44006.19,S028
94955,42653,4043,2025-09-11,7,5929.81,S036
94956,32285,99,2026-01-18,7,38553.82,S012
94957,19971,4038,2025-09-30,1,22964.77,S009
94958,24521,1204,2025-12-11,2,18854.18,S002
94959,18192,4253,2025-11-07,4,48180.71,S048
94960,48797,1641,2026-01-04,5,39071.67,S031
94961,36323,3289,2025-08-15,8,38744.82,S036
94962,20204,4219,2026-01-15,4,35783.54,S009
94963,37668,816,2025-08-26,4,40217.86,S049
94964,49605,678,2026-03-06,1,21048.77,S026
94965,13400,868,2025-08-12,10,37531.82,S047
94966,24272,2975,2026-06-23,3,35689.38,S036
94967,21528,3912,2025-09-26,3,28806.71,S032
94968,5664,3112,2026-03-28,2,24874.73,S019
94969,1910,3680,2026-05-03,4,8075.86,S027
94970,39042,4331,2026-02-16,8,21392.32,S012
94971,28321,4443,2025-10-29,2,8956.08,S026
94972,43259,1771,2026-06-08,1,11206.39,S039
94973,28221,2511,2026-05-05,2,5981.28,S007
94974,2852,4802,2025-09-24,7,45046.39,S039
94975,7173,2191,2025-11-26,8,28593.03,S014
94976,9345,3882,2025-08-07,3,11279.96,S037
94977,31108,45,2026-05-09,8,34971.98,S041
94978,9307,2214,2025-11-08,3,47848.28,S036
94979,42372,2231,2026-04-13,8,40277.44,S020
94980,5170,4106,2026-06-13,7,29921.65,S007
94981,21940,3776,2026-04-02,1,20161.16,S003
94982,16468,2928,2026-01-14,9,44134.32,S021
94983,20622,4181,2026-03-08,6,8507.53,S009
94984,99999999,437,2025-12-28,10,7411.81,S021
94985,6430,1035,2026-06-23,3,42629.36,S018
94986,36465,4145,2026-04-30,1,4037.92,S037
94987,25395,106,2025-07-18,2,41916.28,S032
94988,20290,4058,2025-11-30,10,47124.09,S019
94989,16434,1259,2025-10-11,2,29626.37,S021
94990,33191,3440,2026-06-01,2,25277.87,S015
94991,31682,2820,2026-03-23,3,1109.65,S001
94992,21202,65,2025-07-31,1,25702.31,S032
94993,8517,3385,2025-08-01,2,41215.49,S007
94994,10634,2381,2026-03-30,1,12701.7,S025
94995,22642,1180,2026-05-16,2,4864.23,S048
94996,37892,3610,2026-05-06,10,34011.52,S020
94997,43074,3009,2025-11-19,1,15853.7,S009
94998,23038,3315,2026-02-18,2,48676.81,S037
94999,8950,2371,2025-11-12,2,2049.67,S031
95000,41516,88888888,2026-03-09,5,43608.41,S011
95001,905,3169,2025-08-11,4,39223.03,S037
95002,49310,4945,2025-08-16,4,6814.58,S034
95003,42175,1686,2025-11-03,3,9752.76,S046
95004,45850,1749,2026-02-19,5,49423.38,S020
95005,27596,2586,2025-08-30,2,29652.22,S015
95006,8013,3581,2025-12-19,5,37312.52,S050
95007,29501,3431,2026-05-09,1,49845.5,S015
95008,36367,2772,2025-12-08,6,20061.21,S003
95009,26417,492,2026-01-21,9,19645.94,S034
95010,43479,3847,2025-09-25,10,14293.93,S004
95011,19246,1291,2025-06-29,4,4972.27,S024
95012,47405,1214,2025-09-12,7,1598.76,S004
95013,8806,1106,2025-07-05,10,17628.38,S030
95014,3541,2078,2026-03-30,7,47113.21,S002
95015,43741,3736,2026-05-04,8,5607.57,S020
95016,21012,1673,2025-09-27,7,3981.38,S017
95017,12424,2378,2025-07-17,10,9445.79,S049
95018,99999999,3176,2026-03-29,5,8468.36,S023
95019,37026,4536,2026-01-19,2,25225.04,S024
95020,15491,1627,2026-06-12,3,12224.61,S006
95021,35859,609,2026-01-31,6,3115.2,S038
95022,99999999,1487,2026-01-16,-6,2469.4,S038
95023,39210,4025,2026-05-13,7,12558.84,S050
95024,14822,4055,2026-06-11,10,49165.0,S024
95025,44220,3692,2025-12-02,10,6509.82,S001
95026,2273,3547,2025-10-03,4,28592.63,S026
95027,44702,1369,2026-02-27,10,1035.4,S007
95028,49886,4425,2025-09-05,6,20578.54,S039
95029,5894,4138,2026-02-11,9,42283.69,S035
95030,33850,1590,2026-02-28,10,33145.29,S023
95031,28980,3526,2025-08-09,4,330.68,S022
95032,17276,337,2025-07-31,5,49867.07,S007
95033,35153,4919,2026-03-25,6,29281.35,S017
95034,37153,1637,2025-08-24,9,44108.5,S034
95035,21183,1997,2025-08-26,2,10634.94,S009
95036,46439,2035,2026-03-21,4,16384.52,S047
95037,24447,2011,2025-08-11,2,1140.21,S034
95038,47568,4559,2025-08-02,2,36910.31,S041
95039,32777,1169,2026-01-28,6,21515.21,S010
95040,48234,4409,2025-08-24,3,20210.91,S043
95041,2630,4200,2025-11-09,5,15459.38,S025
95042,18527,677,2026-02-13,3,29919.31,S035
95043,32804,3350,2026-05-19,10,17439.98,S047
95044,48626,2108,2025-07-22,2,33074.84,S043
95045,20712,750,2025-10-13,10,8893.07,S037
95046,30523,4380,2026-06-24,5,26735.13,S002
95047,29099,294,2025-07-12,2,18194.7,S020
95048,48267,2713,2025-12-06,3,48017.52,S025
95049,25443,2566,2026-02-10,8,8518.93,S050
95050,14673,2333,2025-09-04,8,33311.23,S041
95051,31344,686,2025-12-09,4,32440.98,S004
95052,41828,2710,2026-06-24,3,45454.8,S049
95053,996,4151,2026-04-21,8,42369.2,S015
95054,22705,3918,2026-06-02,2,14144.45,S026
95055,40479,2102,2025-10-19,6,29120.08,S027
95056,14616,4945,2025-12-19,4,27529.03,S028
95057,99999999,3984,2025-09-23,1,19422.9,S032
95058,23416,1693,2025-09-04,1,29999.16,S028
95059,23463,334,2026-06-19,8,13825.74,S031
95060,39011,1573,2026-05-25,3,35012.47,S027
95061,21401,1059,2026-01-28,5,42360.55,S029
95062,40225,3041,2025-08-26,2,36991.18,S015
95063,48891,2896,2026-06-12,1,19232.18,S047
95064,42881,4233,2025-09-27,10,38802.31,S018
95065,20226,2845,2026-05-30,2,6562.57,S011
95066,99999999,2235,2025-07-29,9,26432.85,S030
95067,5710,876,2026-01-25,8,16577.32,S028
95068,31077,1798,2025-12-19,1,39689.3,S039
95069,36631,1590,2025-12-15,3,7542.21,S007
95070,6336,4032,2025-07-27,1,42170.6,S008
95071,99999999,3356,2025-10-27,2,49077.26,S010
95072,28454,2589,2026-01-13,1,21068.54,S045
95073,3175,1619,2026-06-13,9,461.08,S038
95074,45708,3810,2025-10-20,10,7954.56,S048
95075,1969,4225,2025-12-31,1,8125.58,S003
95076,38006,2563,2026-05-22,10,43029.3,S016
95077,40391,1888,2025-09-03,10,47057.28,S002
95078,20768,593,2026-06-04,2,9378.96,S008
95079,16816,2859,2026-02-22,7,3202.77,S039
95080,6049,439,2026-06-13,8,7275.09,S028
95081,24512,291,2025-11-06,8,13597.03,S024
95082,45366,3096,2025-07-10,4,18270.68,S047
95083,24370,2574,2025-12-27,9,10889.16,S005
95084,18977,4369,2026-04-16,3,37254.29,S028
95085,13020,1406,2025-12-20,7,35318.11,S033
95086,21459,3208,2025-09-20,4,47737.46,S005
95087,31575,2216,2025-07-22,2,32579.79,S030
95088,9531,82,2026-01-02,9,40272.54,S045
95089,36050,4876,2025-09-13,6,25271.09,S043
95090,4024,860,2026-01-29,2,43020.88,S027
95091,5738,3554,2025-11-09,6,7017.23,S020
95092,26939,88888888,2025-11-05,5,17697.55,S046
95093,733,4914,2026-06-03,3,41462.06,S024
95094,4036,4473,2025-12-23,4,27959.79,S025
95095,23114,470,2026-04-16,5,19551.65,S013
95096,22389,929,2025-08-12,7,37122.52,S012
95097,29534,454,2026-02-14,8,15852.64,S038
95098,33552,2977,2026-02-25,9,43652.46,S022
95099,31077,1061,2026-05-19,4,39350.1,S024
95100,11111,3880,2026-04-15,8,15741.36,S033
95101,48129,4686,2025-07-17,6,-13723.81,S019
95102,42531,1416,2026-03-11,3,21906.28,S002
95103,4494,1810,2026-06-06,2,46021.87,S039
95104,7075,88888888,2026-02-09,10,24344.3,S007
95105,37980,4639,2026-01-02,6,11666.73,S012
95106,4342,1884,2026-02-26,8,4965.05,S044
95107,23061,1140,2026-02-12,2,33569.24,S037
95108,10889,3163,2025-09-17,5,40199.74,S030
95109,10134,1367,2026-06-13,5,15884.12,S001
95110,45164,1081,2025-09-03,5,19324.11,S005
95111,24680,1217,2025-08-10,7,13463.66,S029
95112,99999999,1634,2026-01-01,8,49479.93,S021
95113,40582,2592,2026-03-10,1,45568.19,S033
95114,12388,673,2025-12-19,6,6891.01,S005
95115,47078,1119,2025-08-16,2,45201.15,S049
95116,36355,2783,2025-11-15,9,21402.44,S003
95117,2099,4250,2026-04-06,10,46476.24,S027
95118,18154,2419,2025-06-29,3,23462.26,S023
95119,17467,1178,2026-04-18,5,18681.11,S033
95120,19311,1386,2025-09-07,4,25464.7,S036
95121,35796,3762,2025-08-29,4,603.05,S026
95122,7180,1538,2025-12-19,5,43505.2,S005
95123,3487,1876,2025-10-09,10,7211.74,S023
95124,40453,3637,2026-03-13,10,49213.64,S049
95125,49023,4609,2025-12-03,1,46130.97,S005
95126,140,4560,2026-03-30,9,23849.92,S002
95127,46723,269,2026-07-28,8,26762.19,S048
95128,18730,2851,2026-06-22,8,36410.43,S035
95129,18529,4862,2026-06-10,6,42061.12,S020
95130,17775,1806,2025-11-03,8,8813.84,S050
95131,25006,4664,2026-01-10,2,32925.32,S030
95132,11778,911,2026-01-17,5,7950.97,S001
95133,6638,4557,2025-11-25,2,29843.51,S022
95134,20835,4861,2026-03-30,6,41519.77,S033
95135,17736,3720,2025-09-04,8,38454.28,S039
95136,29850,945,2026-01-24,9,2704.72,S024
95137,31496,310,2026-04-10,6,2033.08,S012
95138,5164,4496,2026-01-30,8,8348.73,S048
95139,4882,4357,2025-07-09,10,6070.7,S002
95140,35584,358,2026-03-24,1,48452.95,S031
95141,22334,3120,2025-10-21,6,38308.44,S007
95142,37263,2928,2025-11-15,2,18061.15,S041
95143,1187,638,2025-11-28,10,27392.7,S035
95144,33738,617,2025-09-09,10,37976.5,S033
95145,42251,88888888,2026-04-28,5,5879.91,S043
95146,7328,93,2026-01-11,4,31984.94,S016
95147,48332,3113,2026-06-27,4,21896.82,S043
95148,32737,4207,2026-04-24,8,29770.15,S046
95149,45590,697,2026-01-24,1,15306.29,S019
95150,38161,4884,2025-09-30,1,3815.6,S040
95151,18315,922,2026-01-01,5,8984.62,S026
95152,2394,1395,2025-12-09,10,10868.22,S050
95153,41769,2169,2026-03-16,3,15711.94,S033
95154,15252,4850,2025-08-05,4,4239.14,S026
95155,691,1517,2026-05-12,2,35407.29,S019
95156,43394,1258,2025-08-13,3,47822.03,S001
95157,11550,1524,2025-09-07,4,19886.65,S049
